,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,categorical_feature_1
0,2,0.9954646796708254,0.17895993388772888,1.1501662738820113,-4.53916197603394,-1.541832234431125,0.8830256723893737,0.46718668983441874,-0.5213256786702753,-0.38930440281539963,3.9451794528694686,-0.2812954184083438,-2.968719374740818,0.39797027366564974,0.6999384697487344,-2.578748796651422,-0.26351725208142096,0.407118929324943,0.9198720668422018,-1.3722439977825542,0.12244507016839566,-3.3574427588749365,-3.9700411794250625,-1.1325887164181454,-0.0714228266683956,-1.7292169974602902,B
1,0,0.8431363057759197,4.7298866795223145,0.23477864693911513,-0.26768460704098923,1.9322525902807808,-2.1199934260806126,-0.11256415036953618,0.808618191628505,0.5291377770362131,0.3556407846935123,0.5676134566488602,-2.4663953288017373,0.6677748873352843,0.29298445770092163,-0.08592567071205807,-0.7646747313327302,-3.0731829915711906,0.9563491150163747,1.9587201495321924,-1.889510436476157,0.5401922107490269,0.841963596892018,-2.8419647560684766,-0.009368634772477543,-1.2292663658304843,C
2,0,-0.02573642617995962,0.6132860665504746,-0.4322851300783768,5.0222191627366914,-1.1032893842754996,2.011530863748908,-0.2224568748796489,1.6011359363243907,0.4688757224178512,4.41502174237369,0.6251940992757712,-4.041052121377807,-2.27583455992977,-1.6994455802883521,5.448172574128262,0.37536934604785854,-4.499682744914412,0.9232405769695464,-0.7257492425171927,-0.9690294880416109,5.449728168876787,0.4268530223240627,-2.0646215404095694,-2.422070376117567,0.048178934893975865,C
3,1,-0.4494277896663595,4.5790877939382035,1.1509512633735774,1.2259324975773254,2.508840372283141,0.15222037520283802,0.8400454306366629,0.40959121411749116,1.3295608228425062,2.5886675769116785,-0.057255036480687825,-2.711622523681858,1.5225619461548805,-0.6940778620359033,3.187277039712108,0.698255585248976,-0.5797744404655477,-0.9921022438263593,1.0048925159961952,-0.07236000501163915,1.1014805041862101,-0.30836629715626884,-3.6401092617372397,-1.2471842596930294,0.96646988368838,A
4,1,0.47221644480329816,-4.310393302820815,-0.25553423932817126,2.6010150924388085,4.5861088098916785,1.709811661619317,-0.651708577008038,1.7554156692912983,-0.7272596860759257,4.182448176254779,1.622630109243081,-7.372424784588145,0.683467959385303,-0.1472853343258967,2.4179698187835226,0.5586174293960019,-3.8713063975069693,-0.03219341019725763,1.9652764377318044,0.9932574784977422,-0.1907639723468411,-1.3493506408526608,-3.0882151143666707,-1.9523417696416059,-0.059712308391511766,B
5,0,1.0525563290372262,-5.499183411654821,1.2724004465690952,-1.4779796682213355,5.0252330290130445,2.195767291225158,0.40897449861839574,-3.05683731377067,-3.7088789838313514,4.3977248064413486,0.09143137508897602,4.565043051996205,0.5556177713400945,-2.589892196543734,5.20284032677049,0.3589376244419386,7.253863307660484,-0.6760493321673678,-0.718457886071741,1.1523681726256156,1.215851388935652,0.014139631252677648,-1.3682044238381625,1.0228887908389723,-0.5462066008208318,C
6,2,0.3956905673815412,-2.259973136007686,0.4143001857431907,-4.98310747995213,1.3929722013795736,1.5682553484568726,-0.012142035521070725,0.6844437889081556,-0.978796368335267,4.38938358849739,1.3082691233353296,0.6698258492428727,-1.0668763253036488,0.05225023306526761,-1.8416486841752677,-0.6641209339026569,-2.2242483862242803,-0.8851265320605118,1.5776856061701663,-1.2007526744098234,1.2188361256557725,0.7251186940966186,-2.4106660918969154,-0.2437334661356249,-0.6349877163837664,B
7,0,-0.6539146771051694,0.5718828449864218,0.9180815397177797,3.321102740893349,0.021229749327453567,0.194443869234902,0.2423088263154939,0.4714122352989601,-0.18181066241558197,-1.3132046873721281,0.7564720535625177,-0.2798387849679965,2.60036484640271,0.5820073680237898,-0.7600543022961943,0.7568962287047651,-0.2188563245918232,-1.4068611560636093,0.2987341838674092,0.4157572835930078,-1.2311555609168754,3.883059297416171,0.5284180366694138,-0.16719973098659416,-0.05316247331999755,C
8,2,-0.5954392218800495,-3.12611574419126,0.025934729672569965,-4.379174167696061,-1.6004961585780544,1.3603712548336628,0.15320196332512204,0.13638351222626666,0.6452601897894493,3.810843814329446,1.1631294521896154,-0.3726636503963739,2.1469714385653593,1.398141620716133,1.5635540901366034,1.6830137063968806,0.6169530675185755,-1.2577672406294786,0.6393368386117683,0.10694974361289152,-0.10782423215144796,1.1517623583554826,-0.5967221233686548,-0.0297760664184406,0.7363348118380607,C
9,0,0.7832602333013202,-0.6124849329184623,-0.8113053580150676,2.23315658364802,0.4619136819389562,-1.5757389509257966,0.41839700060182516,2.1032187515249343,0.016775650271981423,-0.5370530834024514,-0.43095651363895976,2.1414335408210405,-2.165848423667994,-1.596313268334036,-1.644385909749033,-0.8638552552381685,-3.8052220531497754,0.6643465186953004,2.644087681075514,0.053038937933692146,-0.4796416444581776,3.0261905226856416,0.5533663674599485,0.3199927405080155,-0.7040427040199658,B
10,2,0.225980431490282,3.2004535499273623,0.5835429924596901,1.9159350481119315,-0.27613987566080117,-0.19958554494786354,-0.003665204085214836,1.0423668989634605,0.2369540478730033,-0.04744228045498292,-0.37832174469277324,3.320425751165771,-2.8441583060378406,-0.05799857087973508,-3.7514949737159524,-0.9194611873731517,-1.5927536093739494,-0.7720032165327536,-0.13663930640353794,1.3137695922890207,-1.0794913265790818,1.9751109022455529,0.5123930744486807,-0.28205008960867683,-0.3242015406900692,A
11,1,1.219322410132056,0.13884673752496288,-1.877198752739713,2.524229887880121,1.0893934312427067,1.0114813960943796,-0.03006787847241935,1.7419111555402584,1.9105049157111644,0.30704602712797835,-0.6920972922197739,-1.3950396522385906,3.2987766154871827,0.5360384491398235,0.3359572061083396,0.013471162758682832,-3.122988113951579,-0.8380443837760382,-0.24248236979849808,0.07975329003539412,2.267575165954867,-0.5168171698738118,0.49456881137745085,-1.786143385650522,-0.9663374146539767,A
12,2,-2.002504632443765,4.617689175204193,3.3378818538445856,2.6710676059129557,3.781717566145065,3.5037235632913695,-0.5890474760971328,-3.1420532800225254,-1.4035511276321613,1.5800115169914757,0.0414233808236239,3.030253805899031,0.7116374709935617,0.22354929812255575,2.61558628641303,-1.7570940383496645,7.188267755560119,-0.911441415396854,-3.788171640368511,-0.05982477060266792,2.180865625838928,0.09147591522135883,-1.9704457812615008,-1.0131751992556557,1.7895398453483902,A
13,1,0.3699552776145034,-2.731520364421267,2.9111288660875854,-3.613368441384309,-1.561092465963255,2.2202777023485547,0.5548867182457359,-0.20378011088720718,0.3184980846638045,2.1376766379268206,-1.027423812002563,-3.5536739730962448,-0.887029128261625,0.506045536807943,-0.8478355825651195,1.2500827230476308,2.4617678883940077,0.12942034078338466,1.2831274480025554,1.9099475824353622,-4.883542187659539,-0.2718407343238464,-1.1862522017837174,-0.0404936595819921,-0.12598521052800826,A
14,0,0.04252039029086939,-0.8320798141479959,3.3541045591004144,-2.747100372450259,-0.8338425105602901,2.3945126920940245,-0.473479490700347,-2.595697818352775,-3.511595186105822,1.3192748052154875,0.5717517861339572,-3.7571977205951845,0.8261136236124734,-1.1363960854122,0.9567558430150199,-1.2510035441837364,2.500135743351524,-0.24976179086954803,-1.340827893675166,1.3039074897235072,1.7871182043629046,-0.6071707294594368,-2.5165042505832638,0.6432014035839763,-0.4596109477640394,C
15,2,0.42270890528054167,-0.12903136022937078,-0.9918199677666073,2.910009368757001,-1.5972459287904963,1.313399647214432,-0.21279735401265504,3.1735606438845587,-3.0079975696471957,5.227357345559249,-0.02133784010177328,-0.23979433000353997,2.0747322549252547,0.21738616346133183,-5.658145730895628,0.7827980826961521,-11.212227192288617,0.6456594467557283,-1.0170089616863731,-1.5469694929098383,4.31024879229736,2.2417353247745173,-1.1800965371676193,-1.7452395976658654,0.2914426793774564,B
16,0,-0.4716064828750987,1.0561908756211449,1.7986758553399516,0.46765007973462563,0.2433990753747166,1.1107090109712743,0.43119922128103755,0.32549520543059285,-1.3761040435317686,-1.7439098453053858,-0.3428897869368908,1.26030075749259,-1.4653857894796305,1.4515168032101144,-3.865700613010052,0.7911676385266129,-1.5373306656842602,-0.7390258257334733,0.784898617890046,0.2926415079313993,0.9806079666389667,1.9433392489211891,-0.4999223873202148,0.07146659183313168,-1.227345051139944,A
17,1,1.5354989746238707,-2.345625013376029,-0.4973003515151819,-1.335867725001397,-3.042237315260413,1.468284598928061,0.10958990615027848,2.8379104979434255,0.7688774293068238,1.6550586751920673,1.5986061758454735,-4.609101830080001,-0.6439223444385156,-0.32502189864222414,-3.299762460883846,0.41107976858374445,-7.024995233161682,0.8832178687614513,1.508541907948341,0.31969332660570415,0.7232144580087404,0.3738501557035428,-0.4217925293491499,-1.2933186849247698,0.7647959972526148,B
18,0,-0.39633573775515424,3.314075531274397,0.42238331397337947,-1.3877721609898093,2.8927981657060573,-0.6987612088025453,0.39813356662452154,-0.4404639722032855,0.4187977848028486,-0.44838230731135564,0.3723643724465486,-3.5145099753912987,0.10820406836916253,-2.210440443467954,0.8369711783366417,1.3670515094163063,-0.29535516402609874,0.5453411412492153,0.8508504147869522,1.5086750267046674,1.0959579232165448,-1.302236565799221,-2.567071832741632,-0.14160648854649363,-0.2189866122706399,B
19,2,-0.05606258224424638,1.1656816465410018,0.5090794682885315,1.7694301398530348,0.8931015468500518,2.929365501149794,-1.0819934295689495,2.907136627165546,-1.5483701787401059,4.059428660274874,0.5268862246888693,-2.150616322752753,-0.8063862822648191,1.4499702774594996,-4.150825603884825,-0.11849493855487701,-9.47887520194429,-0.7156304724862382,0.5750654413597893,-0.6188585996729291,5.373078141381849,-1.2992332237082673,-3.360632146157054,-2.5643299926194967,0.8416939923478847,B
20,1,-1.3118295028871219,2.989751016836028,-0.8044011092606876,-0.23192926719086066,2.972963362127736,-5.84150394750231,0.009058645554953344,-0.7783932369460166,-2.0028681313136696,1.4874574270432361,0.43656760598307603,1.0949868927887998,-2.7266161861236022,-0.809437499036252,2.6734096582128246,1.027466974892674,-0.22009842322338036,1.2102503195001586,1.9668546950431955,1.088984095300629,-1.5756879473090164,0.14755563450288928,-1.9604852859898285,2.5631838210820947,0.19104210394691354,A
21,0,0.0051466201878719985,1.2224457826469415,2.611284167850792,0.5815594056517022,3.6191418105991846,1.5907548307444095,0.2839127607578446,-1.3170445325407858,-0.9431542049487216,-3.358675010495326,-1.1282294618104787,-4.2960118114874515,-0.04853010577900943,-2.5004084892985876,-2.8708534206441816,0.5760380102892461,2.7051196448768815,-1.3992742995053007,-0.2559329828656341,1.706903239009207,-2.5557302050820825,-0.30654243699452977,-1.098444901032051,-0.280008558427084,0.22864903241948226,C
22,1,0.10907413591063007,3.798271695229095,0.87999409192728,-0.38132543954440057,1.1224299088575296,3.4234481383510125,0.24439044042298333,0.445591083810033,2.799114701656112,3.7688900156092022,1.2812261468028232,-2.813652917759488,-2.6660081600835404,-0.2647866053661125,3.8090959535795847,-0.15474440147286891,-0.25187211106049284,1.288750023752447,-0.6644278207967793,-0.9619335774444271,4.393520772359884,1.43992434934138,-3.3845467244487764,-2.785760193474541,0.16769464829975697,A
23,1,0.09163014308350802,-3.3892496487065706,1.8956855020847925,-2.2125829404322426,-4.573050343973328,1.455590721199458,0.5800541772356251,1.0215191124390295,-1.3053325476587618,0.14673672602343446,0.008309226672425665,-3.0351181628217123,-0.028749394989745502,0.2773232208617686,-2.5544473678065898,1.1951987967962894,-3.286190410084221,-1.3580214418171193,1.8731229010075054,-1.1330944895854582,-0.22522945420830462,-2.2750403877152423,-0.32416384225136813,0.432514865835285,1.9096561308375277,B
24,0,0.4987582826872697,-4.063218472921942,-1.1243659949443425,4.240918725591801,-0.6475304418727053,2.087813054114972,0.0880913740272049,2.678252820180441,-1.0058956240533377,4.935898133778207,1.0987145164336445,-2.184069279143732,-0.4045204474641492,-0.44232425522830926,2.679801438526656,0.05492026143416232,-6.753697807064381,-1.150982348059067,0.8131722154439172,1.0984146945727433,4.522754074530615,1.2543766185594292,-1.1789678105989454,-1.9208516260160233,-1.6907156159211512,C
25,0,1.094462529084898,-1.43897080563954,-2.5357400570387885,-3.3129598251133983,6.854309325858942,-1.5376124408445193,-0.10688504422314205,-0.439668491644049,2.6428742321149565,1.026263873756995,-0.8777032195811655,6.848759584392799,-1.0011034455634666,0.047156161294153565,3.2156326361698517,0.16761836286687243,5.451104760906509,-0.10734922410673299,2.1233279915378613,0.5820946428780369,-1.4994411881836793,0.3288885236465266,0.5079439437386412,0.7057026540433617,0.4546388647442799,C
26,2,0.27746627974620885,2.662852175247542,-0.18443424633498806,1.0677348249844425,-3.3628451328741504,2.253387320586204,-0.7743576301114702,3.572290843179488,0.007637312702984135,5.551345288509482,0.8778458996340948,0.16142787869675929,-0.3176769588556345,-0.30906289174628454,-4.1730115099256375,1.5625804524770956,-10.157278367413165,0.9331501783936234,-0.28490582357381355,-0.5472794018385005,4.988235985895893,1.2545603494963073,-1.9923336675663272,-2.5060121428899174,-0.44443430532530787,B
27,2,0.41449790472310344,3.0656585159311205,1.2348442472838457,-1.1714390724149157,-0.3356969472403354,0.9026305366507954,-0.18388874029157593,0.21255845750654911,0.7872441799477605,4.565648299665147,2.0279104574973092,1.2324469489107668,0.7880144978455903,1.688394393438377,0.4107736925250437,1.1779549598171286,0.3331022527501658,-1.4824420675056267,-0.4677841394838845,1.0773788896026477,-0.47670898817009993,0.35780426233809154,-1.9460396693408113,-0.7771512863096306,-0.7464478372807336,C
28,2,-0.29645338309795777,0.9825771486756945,1.355534734505789,-0.2583872462795618,-2.8559653202032638,0.06830721172834968,0.01561333102302914,-1.1206059808766842,0.30032882298338404,-1.6303322866308598,2.400766208216153,6.633759984664284,0.8759865865981675,1.8898422529620444,1.511609865212514,-0.7030856888924565,4.343238666550855,-0.7390159523354751,0.03726668455936804,-1.2133645664360801,0.7493623752608793,1.265122469110344,1.7615953473171406,1.393627810546614,-0.9691148595723678,C
29,2,1.1888325890195528,-1.0112757399022276,-0.3048624059279761,-3.1019933972147866,-2.436142920358576,-2.6710464538508356,-0.5391344367036484,-1.2836586119042779,0.6273075946206303,-4.23936953715405,-1.9767733514473749,3.029914874167701,1.7351507218882063,1.151692997955276,2.6770733616394162,0.19312297404915035,3.7368555080504313,-0.32513920826859777,2.0533941630459287,-0.9619162957612806,0.05968535954089319,1.3609454345386804,2.05688278482162,2.8274426305609164,-0.2563799759327533,A
30,2,-0.5859349564523014,-2.5652465910570648,-1.4741617430804184,0.09431553070407336,-4.27576731471078,-2.1191920761198912,-0.6414100215603402,1.0572762610702893,-0.1889084673542756,1.355367918848534,-0.3852128021270308,-1.822701023599901,4.410437661023105,-1.3203835689996002,-0.44071736662677324,-0.009918937373144822,-2.570493777362673,1.0448038852271158,-0.021031305119583885,0.3174249007887242,-3.0164542977875404,-1.9108279815748799,2.1208082703232702,0.9531854751967425,-0.49616832224954205,A
31,2,-0.13229054382349772,-0.12504847895831558,1.4565193346316965,1.5200307017873984,-3.022194529611965,2.72123141140592,0.8126924747847438,-0.2566977435383248,-1.5808717659463858,2.912025759161457,-0.8461534351036681,1.1126978241591354,3.5967966460108984,-0.28001733376905824,-0.4894484257844443,-0.4703853256818086,-0.35957075848644415,1.4129039191698667,-2.554313608455807,0.7963419515211959,1.8783658103306264,-1.990868744212172,0.15956035241989633,-0.7416216558855783,1.6876810646205294,C
32,0,0.5733699327718895,-0.3543096488817342,0.8075326707123635,-2.764025816886046,1.8982131118051486,3.9712029907972477,-0.4612488135361837,-0.541410253860111,1.7221916855867507,-5.941217829081575,-0.6247979741082051,3.5952967972673906,4.170022600309195,-0.03623507531667007,-4.113105703556947,0.9360847494519166,2.975387734112682,0.7865636682568163,0.08375448053206996,-0.026201698946984698,3.2378060508189797,-0.5950311380850042,1.6876499642068876,-0.699912511067274,1.4178390070810438,B
33,2,0.40842175033216366,0.7489643225801778,0.12101631311711512,1.6158423646393056,-2.894268220187585,-1.2215378770627716,-0.13262897694375433,-0.16832037097263036,-0.9834039461441982,0.08963826412368221,0.27038037809599447,1.4562799046671309,2.0437235852846967,-0.7174976145195705,-0.9493013323774637,-0.5038042988773187,-0.0843581453635739,-0.6886016367079595,-1.2469206277334437,0.3567610962259155,-1.4772128755557614,3.2670846990864244,1.6682891022219848,0.9073779966742584,-0.6422933916391235,A
34,1,0.940443892275114,-4.282871050009971,0.9280155122668802,2.0319614906129555,5.05635005676129,-0.7872909482775258,-0.1986225399556803,1.0362363869964972,-1.7078917810287368,3.1332637215251924,-1.240283588086104,-6.206394605626778,-0.3005606108962828,0.42286746493754945,1.1309249875445413,0.12131672982848753,-1.2931464508574038,1.0186389771032986,3.367013117817569,0.6493606177121849,-5.734115456796478,1.0234172628047205,-2.761928265389111,-0.08773618339115422,2.4056878276051847,B
35,2,-0.6601074016841479,3.2503982382207206,0.1647666845087576,-0.4751899660157952,-2.076713039275181,-0.1944463192483704,-0.5468258764930278,-0.8957871175799916,1.957579485914109,-3.340541274064713,0.7923035953332792,5.136072904946087,0.21368577187902588,-1.1433129034639204,1.0175092244702475,-0.20507492905952046,3.53446678600482,1.495506109591933,-0.5855541479356533,0.6424830526369151,1.99949049746628,0.10707726660050111,1.9988232347054162,0.7270224858773008,1.380091464969702,A
36,1,0.371169965705995,3.341950244067715,-1.1737429317472738,-0.5545226333415746,6.101711768909102,-0.880787874781854,0.14542990984548398,-1.048462022162759,1.7740054164650367,-1.243178105308365,-1.367444084482595,-2.667866844832886,-1.928346791596352,0.43400672512315874,1.1493340825006797,-1.504979860771745,2.774596259620749,-0.8503792466795206,-0.712188758926823,-0.36000392542897214,-0.7725856663873413,-1.0259031152875042,-1.041218353236561,-0.5810353404356988,0.18117782700703824,A
37,2,-0.19479685719466946,3.0519372124899635,1.4723844637228911,-0.7916176306110269,-3.665419318923409,-2.618700673827905,-0.44605925550615505,-2.4403794902113005,0.7893918439132741,-2.649882748610947,-1.739677978875404,5.94229388327899,-2.050275197042458,1.0219110261522844,2.8564810403314307,1.4669686398465644,7.745526727910696,0.6239612550852018,-0.5095104225491108,-0.8653938403923634,-3.131323848435816,0.816475638771953,2.4834486237691804,2.777987378930322,1.4801203470147357,A
38,2,0.2153972166244032,-0.4270234512378663,-1.225069352215228,1.5413592034941748,5.430410064314694,1.4323954179235787,-0.029152980012778065,0.4068275276362103,2.2878500123335574,-2.8905779833607848,0.9514215610275948,0.24385229869800534,-0.40122102136246357,-0.598482362852631,1.2145011405730934,0.11790113473100482,1.4964044187972447,-0.46682142386551917,0.9820235884081223,-0.2009865800057154,1.8902560142057414,-1.145382698532168,0.33266341257393983,-1.2869311308749118,2.257529503183273,B
39,2,-0.10413714109775492,0.4003037550601507,1.7687752780247255,-3.7560538992793737,-1.2919384183588214,3.823658853948387,0.42455820089648705,-0.6305716426163483,1.0267575201497343,0.4694851667728803,1.208016837061257,3.63679760006942,0.48103925819272747,0.6867972344074731,-3.6624288429082745,0.15509057958074074,3.099854845653127,-0.843635461352021,-1.5827096433523375,-0.8300331352405703,0.016927050073002357,-1.210819941974745,0.7389935512592594,-0.7336571008732276,-0.8371564303431497,C
40,0,0.8436701908205426,2.3288937300650883,-0.6864729965271779,-3.250207793593153,0.32881510900771677,-0.6127699379508287,-0.6634693424687951,0.9310244910953496,1.8223917273002266,3.49196611821923,-0.2279415084325979,-3.9235189992847874,0.948334352827628,0.02878839294899306,3.889289906584736,0.04364191883992651,-3.149784522773146,0.4146617679696488,1.9391295840664526,-0.10568226573069549,3.4537117866431406,-1.1336881089261779,-3.5925770775321064,-0.7090206515531473,0.9562804935508593,C
41,0,-0.17651542209410298,-2.3667111610477924,2.273057308410382,0.26817020090704363,5.057911040901461,4.191498063107044,0.23988883241254508,-0.8043150981214507,-1.723188644683859,1.0122626161372021,-0.06984328079812939,1.2498014692129902,5.038671990590295,-0.3729614370379115,1.282243675567531,0.5369258605462535,2.2488494823384833,-0.29048641652049245,0.9178239082669281,0.8060357933810837,3.5450791829453148,-1.9967314278073627,-2.548833804588053,-1.0203516097687586,-0.9576368546084852,C
42,0,0.40056003346773766,-2.220318972476642,1.9469296093328081,0.9437086066430359,6.903969223510308,4.395576957452333,-0.2845424475740796,-2.1748107880276613,-0.9171630763376735,-2.159858477986223,2.3104035754930003,-2.229305332720985,-1.6779032115715142,0.32716542644864305,0.6824514563749624,1.1007860400008636,5.888068180976132,0.7246031196970534,-1.1374097287467808,-0.09193901180215984,0.614491798860527,-1.1866377600264137,-1.0155782978272705,-1.2341256062812755,-0.49693240178974435,C
43,1,0.050102260660247366,-2.7990110089605467,1.6370010943466498,-0.09781786460429315,-7.233353626220582,0.9887878757361227,0.13953995800814165,3.400782395037631,-1.0557535107290945,2.923559457932333,-2.2247251570786624,-2.980238079841291,1.4295102891779001,1.517325771087381,-3.7328879786865796,1.330869870975594,-8.576859085145175,0.9149864634204766,2.834500796660452,1.7478655989386873,-0.3469912167934482,0.21461018782042462,-0.733786711451762,-0.2954272977962403,-0.011073340065368574,A
44,0,0.7280824765660556,3.486237879551023,-0.16745458037456037,3.8714153825258446,-2.17365111410986,-3.949610696840453,-0.16061822687433364,3.482860978303262,0.6599960769914865,0.3525459382492703,-0.2479983848471641,0.5315242368353166,-0.6589144434784624,-0.2195641550503759,-2.128633759452521,3.416681313020028,-7.280279972718586,0.34181690210523763,3.873749244074556,1.8010376339653686,-2.253184723780231,-0.643372377127621,-0.589350972218069,0.46175917832470925,-2.0503842742899487,C
45,1,0.5374924939611349,1.0600763129817352,-1.8398529137627644,0.3773182290560803,-4.286501090039402,-1.7602667294025467,0.47110109505547365,3.3117108187831206,1.244149694808562,0.4156751372894846,-0.7200173406677952,-7.745536585047582,-1.8666978099455822,0.5566151298656677,-4.341191655990656,-0.17869780228008741,-9.5860397941122,-0.5715271896569504,0.729654423668265,0.9409824568151142,-1.1840221865488858,0.737185611668093,0.2376214814068973,-0.9025658691151983,2.552702772655518,A
46,1,1.0307760616079014,2.969087388670901,-0.25148804591101215,5.207219205918798,-3.1963523060356955,-6.339314716989429,0.5281010786189568,3.0641697229314353,-1.2651353000464967,6.978774071775976,-0.16551409269387785,-4.7960082047254815,0.6590699079800277,2.120915135233096,1.5468901089823885,-1.067810115781378,-7.91605098080257,-2.490210728708306,2.5502068213813858,1.6913400014104225,-6.664924610439696,1.074893911690005,-2.375711595596131,0.8762130207186283,0.12986351211881816,B
47,0,-0.5554351957310528,-0.43647448763803476,2.4099898181070287,-0.6882600537791056,-1.256366334864752,4.421246395685483,-0.6605399018710388,-1.0552265507921483,0.9813961652657189,-6.673903599861301,3.042863972942422,6.977875956205602,1.4027996978305477,0.2197183345723331,-4.405107446258444,1.380299248428771,5.24179495448397,0.1705532769029143,-0.7112264561261916,-0.021881911949975262,1.7963032465614435,0.8897784515091901,3.3609218333220454,-0.03274504376298001,-0.3357529525241179,C
48,0,0.06334737303730285,3.962414903181842,4.699935928040931,-1.9469627889317749,4.797237178831725,5.446953410699821,-0.5046074458102283,-3.897250534187728,1.4559880524622395,-2.76405974474627,2.8550338934751993,2.405861209452281,-0.6998759425081285,1.4152141281946629,-2.9125381207915884,-0.7129891797790463,12.65253230258797,-0.03689294899780852,-3.7257400071037323,0.30276359968668054,-4.273493306617907,-0.2207288191262338,-0.011780519752820516,-1.1536379671328636,1.1939588264913177,B
49,2,0.42247573256539467,3.5735773814065954,2.6454151035660725,3.9048321345183483,-0.3868996338373792,3.542584998335238,0.08551919276635629,0.6906987610714953,-2.786860230602595,7.407283059754713,-1.4785460680535163,-2.8468783269907023,-1.2213858133785207,-0.0895767768883669,0.12140027001336946,0.7206077442977079,-4.892663016894403,-0.9161165997590829,-2.4921240923838326,-1.2322845615971034,4.279563163193886,1.8751167152929147,-4.47238618406768,-2.566763254979134,1.5710729180767211,C
50,1,-0.2529360222384577,1.6938215340848035,-2.6188945496472935,-0.7549907942749682,-0.43531458312251126,-1.445260274355282,-0.005341167767777784,1.6977651212930953,0.06421028180046874,-1.0956214545149172,0.1095981224152809,-5.395212566374621,-2.831854350095005,-0.06531046830773411,-3.7791282588828516,0.4392933825875266,-7.738217858861336,0.33949803071926793,-0.34830758090376246,2.0870064810793125,2.9265088086109197,-0.8585224688544524,-0.15781850787230045,-0.6084653541259548,-1.683193855386794,A
51,1,-1.24395607931547,2.1692702419703336,0.6898657996639972,4.158009371943583,0.5176455590630737,-3.3438903091664876,0.225700148408173,-0.6107575709660761,-1.0814603683904431,-1.126565069226774,0.9651720754209325,-2.765870746912834,-0.05180230129522408,0.1453517062860253,2.7050868238777697,0.014029464307008311,0.971729314331895,0.20525965615828426,0.6083248448285985,0.7811171739225986,-3.20457052693017,0.20372271348400506,-0.32920540981858437,1.2980816849777,1.027363285922698,A
52,0,-0.2030446800645454,-0.13337640184784627,-0.029455672919879234,1.4258763039805575,-0.8626820576517987,-0.15372390601272887,-0.29162605361346466,3.0288150558571667,1.2087320897280471,1.3835580186642942,0.6563977541423907,-2.139280799766125,-1.1194164610459822,0.7445636621022537,-3.672009778737692,-0.031180982520746275,-5.3639666010235985,1.0908636772520999,2.195739745858192,-0.9260264848383619,-3.0372955115718607,0.14353672832189648,-0.2732269217567722,-1.0137724466588758,-1.5742819247476219,C
53,2,-0.04799430626070128,1.2846865471113074,-0.5641333321683109,0.3097067321028338,5.025811442135199,1.4341243426259447,0.6596667993499119,-1.5818181763632346,1.8459022930991136,-2.760052736519107,0.6995775661085906,1.8992253283187737,0.7446494421768058,-1.0525405258994835,1.8379506530118006,-0.12259601988221952,5.6255150846884145,1.0596405285289023,-1.3031228381599815,-1.0357529952599818,1.2558583048064944,0.6361247271195495,0.7943564415006816,-0.6472385217833581,0.2672409113230185,A
54,0,0.4687343753076256,5.139185920323985,-1.550156630329114,-2.470220351613581,0.5685377165222812,-4.076394537990029,-0.32744930630138935,-0.49445102304610067,-1.3921853364658678,2.020016022481555,0.6002076041562805,-2.555088644728549,0.3356799456651442,-0.362469304936388,3.256773995301461,-1.7274961946502916,-4.36603159478611,-0.4805113583339849,0.5261380840454168,-1.2177696298443796,5.577670590102569,0.057969988264530196,-3.476885971916027,1.2141141212155375,-1.8689372574626013,C
